,reviewid,genre
1550,21128,folk/country
1551,21156,rap
1552,21120,electronic
1553,21187,electronic
1554,21223,electronic
1555,21151,metal
1556,21155,rap
1557,21147,pop/r&b
1558,21119,rock
1559,21119,electronic
1560,21081,electronic
1561,21206,rock
1562,21096,rock
1563,21055,rock
1564,21143,metal
1565,21196,electronic
1566,21183,experimental
1567,21091,rock
1568,21224,rap
1569,21222,electronic
1570,21106,jazz
1571,21106,metal
1572,21211,electronic
1573,21182,rock
1574,21173,pop/r&b
1575,21098,pop/r&b
1576,21153,rap
1577,21174,experimental
1578,21125,rock
1579,20980,rock
1580,20859,rock
1581,21126,experimental
1582,21200,metal
1583,21097,folk/country
1584,21117,electronic
1585,21089,pop/r&b
1586,21195,electronic
1587,21152,rock
1588,21197,rock
1589,21181,electronic
1590,21172,rap
1591,21116,rock
1592,21171,rock
1593,20903,rap
1594,21198,rock
1595,21013,pop/r&b
1596,21148,electronic
1597,21149,rock
1598,21041,electronic
1599,21202,rap
1600,21199,rap
1601,21150,electronic
1602,21054,metal
1603,21194,rock
1604,21088,electronic
1605,21018,electronic
1606,21032,rock
1607,21052,metal
1608,21039,rock
1609,21083,rock
1610,21186,metal
1611,20979,rock
1612,21113,rap
1613,21086,rock
1614,21085,electronic
1615,21114,experimental
1616,21051,electronic
1617,21185,rock
1618,21137,rock
1619,21038,rap
1620,21138,rock
1621,21095,electronic
1622,21080,rap
1623,20432,pop/r&b
1624,20966,rock
1625,21105,jazz
1626,20965,rock
1627,21020,electronic
1628,21060,pop/r&b
1629,21115,rock
1630,21028,rock
1631,21082,electronic
1632,21078,electronic
1633,21042,rock
1634,21044,electronic
1635,21029,rock
1636,21079,rock
1637,21050,electronic
1638,21145,rap
1639,21140,rock
1640,21122,
1641,21019,rock
1642,21048,pop/r&b
1643,21022,metal
1644,21166,rap
1645,21066,rock
1646,21094,rap
1647,20975,rock
1648,21043,rap
1649,21107,rap
1650,21077,experimental
1651,20914,rock
1652,21065,rock
1653,21035,rock
1654,20950,electronic
1655,20995,rock
1656,21068,electronic
1657,20854,experimental
1658,21104,pop/r&b
1659,20893,rap
1660,21037,rock
1661,21129,electronic
1662,21049,pop/r&b
1663,21034,electronic
1664,21101,rock
1665,21030,
1666,20998,rap
1667,21076,rap
1668,21099,rap
1669,21075,rap
1670,21009,
1671,21059,electronic
1672,21069,pop/r&b
1673,21069,electronic
1674,21102,rap
1675,20978,pop/r&b
1676,21014,experimental
1677,20892,rock
1678,21073,rock
1679,20840,rock
1680,21036,rock
1681,20949,rock
1682,21072,pop/r&b
1683,21031,electronic
1684,21033,pop/r&b
1685,21064,rock
1686,20987,experimental
1687,21084,electronic
1688,20954,rap
1689,20825,electronic
1690,20960,
1691,21074,pop/r&b
1692,21046,folk/country
1693,20994,rock
1694,21047,rock
1695,20890,rap
1696,21015,electronic
1697,21024,rock
1698,21027,jazz
1699,21016,rap
1700,21067,electronic
1701,21002,experimental
1702,21008,rock
1703,21007,experimental
1704,20913,rock
1705,21058,rock
1706,21006,rock
1707,20880,electronic
1708,21011,rock
1709,20982,rock
1710,20878,electronic
1711,20912,rock
1712,20977,pop/r&b
1713,20930,folk/country
1714,21025,rap
1715,20989,pop/r&b
1716,20964,rock
1717,20829,rock
1718,21063,rock
1719,21026,rock
1720,21026,pop/r&b
1721,21001,metal
1722,21012,pop/r&b
1723,20837,rock
1724,21005,electronic
1725,21003,rock
1726,20962,rock
1727,21004,rock
1728,20957,rock
1729,20974,rock
1730,20976,pop/r&b
1731,20946,rock
1732,20993,rock
1733,20953,electronic
1734,20924,rap
1735,20881,rock
1736,20891,rock
1737,20986,rock
1738,20992,rock
1739,20931,experimental
1740,21023,pop/r&b
1741,20991,electronic
1742,20973,rock
1743,20932,rap
1744,20944,rock
1745,20706,rock
1746,21000,rap
1747,20961,rock
1748,20877,rock
1749,20874,electronic
1750,20999,pop/r&b
1751,20971,rock
1752,20968,electronic
1753,20834,metal
1754,20951,pop/r&b
1755,20943,pop/r&b
1756,20981,rock
1757,20972,rock
1758,20938,
1759,20875,electronic
1760,20970,rock
1761,20876,rock
1762,20967,pop/r&b
1763,20959,experimental
1764,20833,metal
1765,20922,rap
1766,20899,
1767,20759,rock
1768,20790,metal
1769,20969,rock
1770,20939,rock
1771,20940,rock
1772,20920,folk/country
1773,20945,electronic
1774,20803,experimental
1775,20985,pop/r&b
1776,20985,electronic
1777,20926,rap
1778,20897,rock
1779,20865,folk/country
1780,20988,rock
1781,20691,rock
1782,20746,rock
1783,20844,rap
1784,20889,rock
1785,20909,experimental
1786,20898,pop/r&b
1787,20941,rap
1788,20869,rock
1789,20937,rock
1790,20873,electronic
1791,20872,electronic
1792,20870,electronic
1793,20915,rap
1794,20917,rock
1795,20887,rap
1796,20925,rap
1797,20905,rap
1798,20905,pop/r&b
1799,20933,rock
1800,20923,rock
1801,20705,folk/country
1802,20747,rock
1803,20871,experimental
1804,20927,rock
1805,20918,rock
1806,20686,electronic
1807,20935,rap
1808,20896,rap
1809,20908,folk/country
1810,20894,rock
1811,20936,electronic
1812,20955,rap
1813,20767,pop/r&b
1814,20895,electronic
1815,20907,metal
1816,20883,rock
1817,20866,rock
1818,20839,experimental
1819,20906,rock
1820,20852,electronic
1821,20919,rap
1822,20902,pop/r&b
1823,20904,metal
1824,20867,rock
1825,20886,rock
1826,20868,electronic
1827,20901,rap
1828,20819,rock
1829,20884,rap
1830,20740,rock
1831,20853,rock
1832,20862,rock
1833,20781,rock
1834,20863,rock
1835,20882,rap
1836,20788,metal
1837,20861,rock
1838,20830,global
1839,20864,rock
1840,20842,rock
1841,20793,experimental
1842,20843,rap
1843,20701,rock
1844,20777,
1845,20804,rock
1846,20716,folk/country
1847,20835,rock
1848,20807,rap
1849,20848,pop/r&b
1850,20849,electronic
1851,20860,electronic
1852,20847,rock
1853,20900,experimental
1854,20802,experimental
1855,20814,experimental
1856,20836,rock
1857,20668,rock
1858,20797,electronic
1859,20855,pop/r&b
1860,20850,rock
1861,20820,rock
1862,20702,rock
1863,20846,rap
1864,20714,metal
1865,20827,rap
1866,20832,electronic
1867,20816,jazz
1868,20824,electronic
1869,20765,pop/r&b
1870,20738,electronic
1871,20821,folk/country
1872,20838,rock
1873,20817,rap
1874,20757,electronic
1875,20811,experimental
1876,20822,rock
1877,20810,rap
1878,20724,metal
1879,20805,rock
1880,20801,rock
1881,20806,rock
1882,20812,rock
1883,20766,rock
1884,20813,rock
1885,20794,rock
1886,20792,rock
1887,20799,rock
1888,20818,rock
1889,20800,experimental
1890,20798,rock
1891,20809,pop/r&b
1892,20749,electronic
1893,20831,electronic
1894,20776,electronic
1895,20756,electronic
1896,20745,rap
1897,20721,electronic
1898,20667,rock
1899,20697,folk/country
1900,20826,experimental
1901,20775,rock
1902,20648,rock
1903,20774,rap
1904,20718,rock
1905,20795,rap
1906,20808,electronic
1907,20578,rock
1908,20786,rock
1909,20787,jazz
1910,20772,rap
1911,20736,rock
1912,20743,electronic
1913,20770,rock
1914,20653,rock
1915,20712,rock
1916,20754,jazz
1917,20753,
1918,20796,rap
1919,20783,pop/r&b
1920,20761,rock
1921,20735,rock
1922,20791,electronic
1923,20779,electronic
1924,20762,rap
1925,20751,rap
1926,20707,rock
1927,20722,rap
1928,20782,electronic
1929,20731,rock
1930,20773,rock
1931,20755,electronic
1932,20729,electronic
1933,20778,rap
1934,20752,electronic
1935,20742,rock
1936,20710,rock
1937,20728,pop/r&b
1938,20769,electronic
1939,20734,pop/r&b
1940,20780,rap
1941,20692,rock
1942,20643,rock
1943,20709,electronic
1944,20680,rock
1945,20768,rap
1946,20750,rap
1947,20719,rap
1948,20647,rock
1949,20733,rap
1950,20723,experimental
1951,20608,metal
1952,20760,electronic
1953,20690,rap
1954,20741,electronic
1955,20443,rock
1956,20443,pop/r&b
1957,20443,electronic
1958,20689,rock
1959,20726,rock
1960,20484,rock
1961,20574,rap
1962,20660,rock
1963,20652,jazz
1964,20652,experimental
1965,20725,pop/r&b
1966,20679,folk/country
1967,20682,folk/country
1968,20688,rock
1969,20715,rock
1970,20511,rock
1971,20687,rap
1972,20717,pop/r&b
1973,20711,rock
1974,20662,global
1975,20720,rock
1976,20748,experimental
1977,20646,electronic
1978,20678,pop/r&b
1979,20685,electronic
1980,20483,rock
1981,20671,experimental
1982,20666,rock
1983,20695,electronic
1984,20632,folk/country
1985,20703,pop/r&b
1986,20694,electronic
1987,20699,metal
1988,20573,jazz
1989,20698,experimental
1990,20607,metal
1991,20696,
1992,20623,rock
1993,20676,electronic
1994,20730,pop/r&b
1995,20677,electronic
1996,20651,metal
1997,20673,rock
1998,20601,metal
1999,20700,pop/r&b
2000,20675,electronic
2001,20552,metal
2002,20645,rock
2003,20644,pop/r&b
2004,20642,electronic
2005,20665,rock
2006,20650,electronic
2007,20670,rap
2008,20625,electronic
2009,20641,pop/r&b
2010,20576,rock
2011,20683,rock
2012,20674,electronic
2013,20577,rock
2014,20672,experimental
2015,20693,folk/country
2016,20606,rock
2017,20599,rock
2018,20669,pop/r&b
2019,20291,
2020,20638,experimental
2021,20520,rock
2022,20631,rock
2023,20655,
2024,20654,rock
2025,20568,experimental
2026,20639,rock
2027,20640,electronic
2028,20600,electronic
2029,20637,pop/r&b
2030,20664,rap
2031,20664,pop/r&b
2032,20465,rock
2033,20598,metal
2034,20657,rock
2035,20636,electronic
2036,20663,rock
2037,20658,rock
2038,20619,metal
2039,20635,pop/r&b
2040,20565,folk/country
2041,20519,global
2042,20519,pop/r&b
2043,20659,rap
2044,20407,rock
2045,20634,electronic
2046,20656,pop/r&b
2047,20605,pop/r&b
2048,20597,folk/country
2049,20538,global
2050,20538,electronic
2051,20564,rap
2052,20549,electronic
2053,20458,electronic
2054,20412,rock
2055,20551,rock
2056,20563,experimental
2057,20547,metal
2058,20661,rap
2059,20545,
2060,20613,rock
2061,20550,electronic
2062,20630,electronic
2063,20624,rock
2064,20633,rap
2065,20572,rock
2066,20614,electronic
2067,20611,rock
2068,20515,
2069,20553,electronic
2070,20610,rock
2071,20622,rap
2072,20612,rock
2073,20590,rock
2074,20561,rap
2075,20596,rock
2076,20621,rap
2077,20581,metal
2078,20620,pop/r&b
2079,20571,electronic
2080,20589,electronic
2081,20602,electronic
2082,20580,electronic
2083,20457,experimental
2084,20441,rock
2085,20442,rock
2086,20626,electronic
2087,20604,rock
2088,20506,electronic
2089,20570,electronic
2090,20609,rock
2091,20569,rock
2092,20562,rock
2093,20339,rock
2094,20533,rock
2095,20505,jazz
2096,20433,folk/country
2097,20548,experimental
2098,20585,pop/r&b
2099,20464,rock
2100,20305,folk/country
2101,20486,experimental
2102,20615,pop/r&b
2103,20488,experimental
2104,20603,metal
2105,20544,
2106,20546,experimental
2107,20595,rock
2108,20463,experimental
2109,20415,electronic
2110,20499,rap
2111,20440,electronic
2112,20540,folk/country
2113,20435,rap
2114,20518,pop/r&b
2115,20459,electronic
2116,20510,rap
2117,20423,rock
2118,20462,electronic
2119,20579,electronic
2120,20524,pop/r&b
2121,20485,rock
2122,20414,rock
2123,20481,folk/country
2124,20586,rock
2125,20434,rock
2126,20477,rock
2127,20560,folk/country
2128,20557,jazz
2129,20584,rock
2130,20555,pop/r&b
2131,20461,rock
2132,20526,experimental
2133,20448,rock
2134,20290,rock
2135,20421,rock
2136,20439,rock
2137,20508,electronic
2138,20554,rock
2139,20517,rock
2140,20543,pop/r&b
2141,20559,electronic
2142,20446,
2143,20349,rock
2144,20330,folk/country
2145,20556,rap
2146,20509,pop/r&b
2147,20512,
2148,20542,
2149,20398,rock
2150,20502,rap
2151,20444,electronic
2152,20445,rock
2153,20288,rock
2154,20476,experimental
2155,20397,rap
2156,20504,rock
2157,20452,rock
2158,20396,rock
2159,20503,electronic
2160,20352,metal
2161,20536,rap
2162,20537,experimental
2163,20410,electronic
2164,20395,rock
2165,20507,rock
2166,20521,pop/r&b
2167,20469,rock
2168,20539,rock
2169,20346,pop/r&b
2170,20497,electronic
2171,20531,rap
2172,20527,pop/r&b
2173,20495,rock
2174,20289,experimental
2175,20475,folk/country
2176,20431,electronic
2177,20494,rap
2178,20529,rap
2179,20408,rock
2180,20456,rap
2181,20514,metal
2182,20498,pop/r&b
2183,20420,rock
2184,20530,rock
2185,20523,electronic
2186,20528,rap
2187,20496,metal
2188,20454,pop/r&b
2189,20535,
2190,20353,rock
2191,20500,metal
2192,20522,pop/r&b
2193,20362,rock
2194,20472,rock
2195,20513,electronic
2196,20329,metal
2197,20480,metal
2198,20351,rock
2199,20487,electronic
2200,20143,rock
2201,20394,rock
2202,20482,jazz
2203,20493,rap
2204,20382,rap
2205,20368,rock
2206,20460,
2207,20403,rock
2208,20419,experimental
2209,20384,rock
2210,20417,folk/country
2211,20418,electronic
2212,20467,rock
2213,20428,rock
2214,20430,experimental
2215,20297,electronic
2216,20453,rock
2217,20478,electronic
2218,20380,rap
2219,20380,pop/r&b
2220,20429,electronic
2221,20468,rock
2222,20392,rock
2223,20401,rock
2224,20473,rap
2225,20474,rock
2226,20402,rock
2227,20406,rap
2228,20393,rock
2229,20203,folk/country
2230,20466,rap
2231,20471,experimental
2232,20348,
2233,20286,electronic
2234,20391,rap
2235,20357,rock
2236,20367,rock
2237,20363,rock
2238,20345,rock
2239,20437,rock
2240,20470,rap
2241,20354,rock
2242,20416,rock
2243,20387,
2244,20385,electronic
2245,20409,experimental
2246,20400,electronic
2247,20132,rock
2248,20447,electronic
2249,20381,rock
2250,20309,
2251,20285,rock
2252,20331,electronic
2253,20436,rock
2254,20213,rock
2255,20411,rock
2256,20373,rap
2257,20212,rock
2258,20347,rock
2259,20450,electronic
2260,20343,rock
2261,20425,rap
2262,20438,rap
2263,20372,rock
2264,20334,rock
2265,20426,pop/r&b
2266,20304,electronic
2267,20371,rock
2268,20427,experimental
2269,20451,rap
2270,20451,experimental
2271,20244,electronic
2272,20405,electronic
2273,20389,rock
2274,20386,
2275,20218,folk/country
2276,20360,electronic
2277,20215,folk/country
2278,20364,rock
2279,20379,electronic
2280,20424,rap
2281,20377,rock
2282,20355,rap
2283,20399,electronic
2284,20375,rock
2285,20313,metal
2286,20296,electronic
2287,20383,metal
2288,20369,rock
2289,20376,pop/r&b
2290,20404,rap
2291,20295,electronic
2292,20413,rap
2293,20310,rock
2294,20287,rock
2295,20422,rap
2296,20378,rock
2297,20243,rock
2298,20211,folk/country
2299,20284,rock
2300,20268,rock
2301,20076,rock
2302,20252,rock
2303,20358,rock
2304,20374,rock
2305,20321,rock
2306,20388,pop/r&b
2307,20322,rock
2308,20365,pop/r&b
2309,20361,rock
2310,20390,rap
2311,20370,rock
2312,20323,electronic
2313,20338,rock
2314,20356,rap
2315,20174,rock
2316,20337,rap
2317,20340,rock
2318,20366,rock
2319,20325,experimental
2320,20335,rock
2321,20324,global
2322,20324,electronic
2323,20342,pop/r&b
2324,20298,pop/r&b
2325,20336,rock
2326,20153,rock
2327,20242,electronic
2328,20318,rap
2329,20261,experimental
2330,20269,metal
2331,20293,pop/r&b
2332,20319,electronic
2333,20301,rap
2334,20204,rock
2335,20315,metal
2336,20299,
2337,20266,
2338,20312,experimental
2339,20273,metal
2340,20333,rap
2341,20307,rap
2342,20177,electronic
2343,20239,electronic
2344,20311,folk/country
2345,20320,rock
2346,20327,rap
2347,20241,rock
2348,20332,electronic
2349,20202,rock
2350,20267,metal
2351,20259,rock
2352,20278,experimental
2353,20178,rock
2354,20303,metal
2355,20317,rap
2356,20240,rock
2357,20185,rock
2358,20292,
2359,20234,rock
2360,20302,folk/country
2361,20326,
2362,20308,rock
2363,20272,metal
2364,20294,electronic
2365,20277,electronic
2366,20314,rock
2367,20201,rock
2368,20316,rock
2369,20034,electronic
2370,20105,rock
2371,20276,electronic
2372,20098,metal
2373,20262,rock
2374,20257,rock
2375,20265,experimental
2376,20306,electronic
2377,20179,rock
2378,20200,folk/country
2379,20264,rock
2380,20209,rock
2381,20281,rap
2382,20238,rock
2383,20283,electronic
2384,20248,
2385,20260,
2386,20280,electronic
2387,20300,rap
2388,20233,rock
2389,20256,metal
2390,20217,rock
2391,20220,rap
2392,20198,folk/country
2393,20227,rock
2394,20149,rock
2395,20282,rock
2396,19834,rock
2397,20199,folk/country
2398,20236,rock
2399,20237,rock
2400,20235,rock
2401,20279,electronic
2402,20046,metal
2403,20197,rock
2404,20270,global
2405,20128,electronic
2406,20232,rock
2407,20180,rock
2408,20275,rock
2409,20183,electronic
2410,20249,folk/country
2411,20097,rock
2412,20188,
2413,20255,rock
2414,20206,electronic
2415,20230,rock
2416,20251,rock
2417,20161,rock
2418,20229,electronic
2419,20231,experimental
2420,20263,rock
2421,20271,rap
2422,20155,rock
2423,20254,electronic
2424,20169,rock
2425,20258,rock
2426,20196,rap
2427,20196,jazz
2428,20095,rock
2429,20195,electronic
2430,20158,rock
2431,20226,electronic
2432,20189,electronic
2433,20075,electronic
2434,20096,rock
2435,20123,rock
2436,20224,pop/r&b
2437,20122,rock
2438,20182,rock
2439,20208,rock
2440,20250,rock
2441,20225,metal
2442,20173,rock
2443,20214,rock
2444,20210,experimental
2445,20253,pop/r&b
2446,20219,rock
2447,20074,experimental
2448,20228,rap
2449,20147,rock
2450,20151,electronic
2451,20223,rap
2452,20131,rock
2453,20073,experimental
2454,20108,rock
2455,20184,electronic
2456,20172,rock
2457,20245,experimental
2458,20145,global
2459,20145,experimental
2460,20094,metal
2461,20187,rock
2462,20142,rock
2463,20091,experimental
2464,20025,jazz
2465,20191,rock
2466,20205,
2467,20101,rock
2468,20221,rock
2469,20192,pop/r&b
2470,20134,electronic
2471,20144,rock
2472,20193,rock
2473,20190,rock
2474,20146,rap
2475,20106,rock
2476,20168,rock
2477,20194,rock
2478,20092,folk/country
2479,20068,rock
2480,20093,folk/country
2481,20129,rock
2482,20141,rock
2483,20186,rap
2484,20175,pop/r&b
2485,20061,rock
2486,20167,rock
2487,20207,rap
2488,20166,rap
2489,20160,rock
2490,20171,
2491,20126,metal
2492,20090,jazz
2493,20130,folk/country
2494,20140,rock
2495,20159,electronic
2496,20116,metal
2497,20071,electronic
2498,20156,electronic
2499,20070,rap
2500,19970,metal
2501,20089,rock
2502,20118,global
2503,20118,experimental
2504,20088,rock
2505,20176,rap
2506,20049,folk/country
2507,20072,electronic
2508,20120,rock
2509,20181,pop/r&b
2510,20181,electronic
2511,20170,pop/r&b
2512,20069,pop/r&b
2513,20067,electronic
2514,20157,rock
2515,20086,rock
2516,20133,rap
2517,19958,pop/r&b
2518,20139,rock
2519,20154,rap
2520,20135,rock
2521,20121,pop/r&b
2522,20136,rock
2523,20082,
2524,20138,rock
2525,20148,rock
2526,20100,rock
2527,20119,rock
2528,20152,electronic
2529,20150,rap
2530,20083,rock
2531,20060,rock
2532,20085,rock
2533,20065,rock
2534,20084,experimental
2535,20113,rap
2536,20104,pop/r&b
2537,20125,rap
2538,20117,pop/r&b
2539,20127,
2540,20080,rock
2541,20114,electronic
2542,20115,folk/country
2543,20109,rap
2544,19948,rock
2545,20103,electronic
2546,20107,electronic
2547,20064,electronic
2548,20124,rap
2549,20112,rock
2550,20102,rap
