,reviewid,artist
1275,21488,david bowie
1276,21496,future
1277,21442,adrian younge
1278,21448,little simz
1279,21457,tory lanez
1280,21440,snoop dogg
1281,21440,daz dillinger
1282,21475,chairlift
1283,21380,eleanor friedberger
1284,21417,suede
1285,21400,number girl
1286,21458,the high llamas
1287,21434,ty segall
1288,21406,tortoise
1289,21490,allan kingdom
1290,21436,fat white family
1291,21455,daughter
1292,21428,savages
1293,21345,albert ayler
1294,21454,the besnard lakes
1295,21420,lucrecia dalt
1296,21431,dust
1297,21402,kelela
1298,21403,timbaland
1299,21422,krallice
1300,21430,mila j
1301,21432,bloodiest
1302,21397,busta rhymes
1303,21423,7 year bitch
1304,21426,lil bibby
1305,21347,lycus
1306,21429,petal
1307,21394,various artists
1308,21388,wall
1309,21421,richie hawtin
1310,21395,witchcraft
1311,21446,cozz
1312,21392,lil b
1313,21391,fingers inc.
1314,21418,villagers
1315,21425,paper days
1316,21393,guy blakeslee
1317,21387,anderson .paak
1318,21399,julia brown
1319,21405,mood ii swing
1320,21447,coldair
1321,21389,dylan leblanc
1322,21353,prince
1323,21378,jimi tents
1324,21386,lil durk
1325,21330,craw
1326,21404,young marco
1327,21332,david bowie
1328,21355,chief keef
1329,21370,willow
1330,21424,boosie badazz
1331,21385,mikael tariverdiev
1332,21351,kid cudi
1333,21377,kyle hall
1334,21416,various artists
1335,21368,odd nosdam
1336,21350,ches smith
1337,21369,ennio morricone
1338,21343,hinds
1339,21341,august alsina
1340,21348,the soft pink truth
1341,21338,gag
1342,21337,pusha t
1343,21328,primal scream
1344,21349,aesop rock
1345,21349,homeboy sandman
1346,21331,teenage jesus & the jerks
1347,21352,various artists
1348,21326,archy marshall
1349,21329,wiki
1350,20947,harmonia
1351,21342,the spook school
1352,21296,various artists
1353,21179,baroness
1354,21344,rick ross
1355,21312,lizzo
1356,21308,pimp c
1357,21325,g-eazy
1358,21340,jeremih
1359,21336,ema
1360,21324,gum
1361,21256,bing & ruth
1362,21327,deantoni parks
1363,21305,various artists
1364,21317,the velvet underground
1365,21309,jennylee
1366,21297,nadia reid
1367,21313,stephan mathieu
1368,21306,bruce springsteen
1369,21289,cass mccombs
1370,21307,cassie ramone
1371,21283,laddio bolocko
1372,21280,various artists
1373,21321,coldplay
1374,21292,ilovemakonnen
1375,21265,underworld
1376,21318,zora jones
1377,21322,lubomyr melnyk
1378,21286,sunn o)))
1379,21235,pope francis
1380,21228,babyface
1381,21263,magic circle
1382,20996,diggs duke
1383,21212,sophie
1384,21302,jlin
1385,21259,swans
1386,21281,jadakiss
1387,21293,junglepussy
1388,21319,erykah badu
1389,21209,goldlink
1390,21294,danny l harle
1391,21269,gloria ann taylor
1392,21304,the blue jean committee
1393,21295,ty segall
1394,21315,foo fighters
1395,21245,beat happening
1396,21320,muja messiah
1397,21320,i self devine
1398,21288,paranoid london
1399,21158,john coltrane
1400,21301,parquet courts
1401,21270,doug hream blunt
1402,21250,punch brothers
1403,21208,wrekmeister harmonies
1404,21279,the flaming lips
1405,21169,dj paypal
1406,21299,andr bratten
1407,21201,the body
1408,21201,krieg
1409,21134,horrendous
1410,21246,adele
1411,21275,natalie prass
1412,21240,kneebody and daedelus
1413,21258,joey anderson
1414,21242,dragged into sunlight / gnaw their tongues
1415,21164,jeezy
1416,21274,freddie gibbs
1417,21300,jaala
1418,21237,enya
1419,21233,en
1420,21213,shye ben tzur / jonny greenwood / the rajasthan express
1421,21189,six organs of admittance
1422,21277,lotic
1423,21159,andrew hung
1424,21239,cavanaugh
1425,21231,arca
1426,21221,kode9
1427,21216,logic
1428,21285,f(x)
1429,21241,kurt stenzel
1430,21248,justin bieber
1431,21163,jamie woon
1432,21135,anna von hausswolff
1433,21255,nef the pharaoh
1434,21141,wreckless eric
1435,20916,ty dolla $ign
1436,21261,the pains of being pure at heart
1437,21225,james ferraro
1438,21247,alessia cara
1439,20588,various artists
1440,21218,a tribe called quest
1441,21271,cool uncle
1442,21217,tim hecker
1443,21266,jeff lynne's elo
1444,21273,escort
1445,21157,kurt cobain
1446,21109,le1f
1447,21215,talib kweli
1448,21215,9th wonder
1449,21205,glenn kotche
1450,21205,john luther adams
1451,21276,pinkish black
1452,21253,rustie
1453,21254,frankie cosmos
1454,21272,puff daddy
1455,21203,various artists
1456,21252,kate boy
1457,21264,grimes
1458,21267,connan mockasin
1459,21267,devont hynes
1460,21207,corrections house
1461,21188,trust fund
1462,21249,white widows pact
1463,21108,oneohtrix point never
1464,21232,bjrk
1465,21142,pc worship
1466,21229,special request
1467,21133,the necks
1468,21214,amy winehouse
1469,21262,young thug
1470,21092,van morrison
1471,21132,kirk knight
1472,21191,foxing
1473,21178,bob dylan
1474,21053,beach slang
1475,21180,ellie goulding
1476,21243,carla morrison
1477,21260,julien baker
1478,21220,the velvet underground
1479,21124,fuzz
1480,21177,joshua abrams
1481,21193,white out
1482,21131,ted hearne
1483,21110,floating points
1484,21139,boots
1485,21251,french montana
1486,21251,fetty wap
1487,21056,wolf eyes
1488,21204,laura stevenson
1489,21161,el vy
1490,21100,various artists
1491,21162,pictureplane
1492,21154,mozzy
1493,21176,tropic of cancer
1494,21226,d.r.a.m.
1495,21121,car seat headrest
1496,21175,sun city girls
1497,21130,hieroglyphic being
1498,21130,j.i.t.u. ahn-sahm-buhl
1499,21128,john renbourn
1500,21156,j dilla
1501,21120,patrick cowley
1502,21187,eartheater
1503,21223,basic soul unit
1504,21151,yautja
1505,21155,madlib
1506,21155,m.e.d.
1507,21155,blu
1508,21147,christine and the queens
1509,21119,dave gahan
1510,21119,soulsavers
1511,21081,rabit
1512,21206,long beard
1513,21096,built to spill
1514,21055,the chills
1515,21143,vhl
1516,21196,luke vibert
1517,21183,philip jeck
1518,21091,martin courtney
1519,21224,ty dolla $ign
1520,21222,rival consoles
1521,21106,shining
1522,21211,karamika
1523,21182,!!!
1524,21173,vanessa carlton
1525,21098,franoise hardy
1526,21153,g herbo
1527,21174,dan friel
1528,21125,the promise ring
1529,20980,gun outfit
1530,20859,wax idols
1531,21126,john carpenter
1532,21200,panopticon
1533,21097,joanna newsom
1534,21117,jean-michel jarre
1535,21089,olga bell
1536,21195,dj firmeza
1537,21152,cult leader
1538,21197,beach house
1539,21181,yacht
1540,21172,raury
1541,21116,weyes blood
1542,21171,zombi
1543,20903,the game
1544,21198,sexwitch
1545,21013,the edge of daybreak
1546,21148,zomby
1547,21149,kowloon walled city
1548,21041,neon indian
1549,21202,doughboyz cashout
1550,21199,milo
1551,21150,st germain
1552,21054,windhand
1553,21194,majical cloudz
1554,21088,prins thomas
1555,21018,dj spinn
1556,21032,the mantles
1557,21052,mga
1558,21039,deerhunter
1559,21083,drive-by truckers
1560,21186,kylesa
1561,20979,clutch
1562,21113,cooly g
1563,21086,mogwai
1564,21085,dilly dally
1565,21114,cara stacey
1566,21051,visionist
1567,21185,mild high club
1568,21137,the decemberists
1569,21038,mac miller
1570,21138,alex g
1571,21095,steve hauschildt
1572,21080,young dro
1573,20432,kelela
1574,20966,protomartyr
1575,21105,christian scott
1576,20965,shopping
1577,21020,donato dozzy
1578,21060,janet jackson
1579,21115,eagles of death metal
1580,21028,paul mccartney
1581,21082,ryan hemsworth
1582,21082,lucas
1583,21078,co la
1584,21042,wavves
1585,21044,autre ne veut
1586,21029,girl band
1587,21079,nicole dollanganger
1588,21050,larry gus
1589,21145,run the jewels
1590,21140,battles
1591,21122,various artists
1592,21019,childbirth
1593,21048,moscow club
1594,21022,deafheaven
1595,21166,big grams
1596,21066,david bowie
1597,21094,jay rock
1598,20975,mercury rev
1599,21043,fetty wap
1600,21107,little simz
1601,21077,drew mcdowall
1602,20914,graveyard
1603,21065,doe paoro
1604,21035,the dead weather
1605,20950,peaches
1606,20995,wand
1607,21068,ron morelli
1608,20854,sarah kirkland snider
1609,21104,chvrches
1610,20893,casey veggies
1611,21037,the world is a beautiful place & i am no longer afraid to die
1612,21129,chevel
1613,21049,anderson .paak
1614,21034,disclosure
1615,21101,ryan adams
1616,21030,mariah
1617,20998,the underachievers
1618,21076,juicy j
1619,21099,young thug
1620,21075,t.i.
1621,21009,des ark
1622,21059,toro y moi
1623,21069,micachu and the shapes
1624,21102,drake
1625,21102,future
1626,20978,u.s. girls
1627,21014,fennesz
1628,21014,king midas sound
1629,20892,jawbox
1630,21073,destruction unit
1631,20840,kurt vile
1632,21036,new order
1633,20949,dungen
1634,21072,natasha kmeto
1635,21031,botany
1636,21033,lana del rey
1637,21064,the arcs
1638,20987,max richter
1639,21084,sam binga
1640,20954,donmonique
1641,20825,julia holter
1642,20960,various artists
1643,21074,alessia cara
1644,21046,the roadside graves
1645,20994,dit
1646,21047,youth lagoon
1647,20890,blackalicious
1648,21015,jens-uwe beyer
1649,21024,dope body
1650,21027,mary halvorson
1651,21016,travis scott
1652,21067,venetian snares
1653,21002,willis earl beal
1654,21008,corrina repp
1655,21007,merzbow
1656,21007,jim orourke
1657,21007,akira sakata
1658,21007,chikamorachi
1659,20913,ought
1660,21058,public image ltd
1661,21006,metric
1662,20880,pole
1663,21011,air waves
1664,20982,low
1665,20878,dj richard
1666,20912,rose mcdowall
1667,20977,skylar spence
1668,20930,joan shelley
1669,21025,rick ross
1670,20989,the isley brothers
1671,20964,phil cook
1672,20829,pwr bttm
1673,21063,fidlar
1674,21026,prince
1675,21001,slayer
1676,21012,petite noir
1677,20837,telekinesis
1678,21005,mueller & roedelius
1679,21003,beirut
1680,20962,helen
1681,21004,lower
1682,20957,farao
1683,20974,cold beat
1684,20976,empress of
1685,20946,lou barlow
1686,20993,craig finn
1687,20953,savant
1688,20924,chinx
1689,20881,the libertines
1690,20891,unwound
1691,20986,widowspeak
1692,20992,the kitchen cinq
1693,20931,masayoshi fujita
1694,21023,miley cyrus
1695,20991,panda bear
1696,20973,marrow
1697,20932,verbal kent
1698,20944,mike krol
1699,20706,destroyer
1700,21000,method man
1701,20961,all dogs
1702,20877,salad boys
1703,20874,christian rich
1704,20999,the weeknd
1705,20971,foals
1706,20968,daniel.t.
1707,20834,dead to a dying world
1708,20951,halsey
1709,20943,dm-funk
1710,20981,tamaryn
1711,20972,fake palms
1712,20938,various artists
1713,20875,idjut boys
1714,20970,yo la tengo
1715,20876,frog eyes
1716,20967,dornik
1717,20959,bitchin bajas
1718,20959,natural information society
1719,20833,myrkur
1720,20922,mick jenkins
1721,20899,ghost
1722,20759,drinks
1723,20790,fuck the facts
1724,20969,gardens & villa
1725,20939,deradoorian
1726,20940,reatards
1727,20920,monk parker
1728,20945,the foreign exchange
1729,20803,glassine
1730,20985,fka twigs
1731,20926,2 chainz
1732,20897,the good life
1733,20865,jackson c. frank
1734,20988,ancient warfare
1735,20691,beach house
1736,20746,royal headache
1737,20844,berner
1738,20844,the jacka
1739,20889,advance base
1740,20909,f ingers
1741,20898,carly rae jepsen
1742,20941,tunde olaniran
1743,20869,palehound
1744,20937,dave cloud & the gospel of power
1745,20873,gonno
1746,20872,aphex twin
1747,20872,afx
1748,20870,the black dog
1749,20915,guilty simpson
1750,20917,stern
1751,20887,retch
1752,20925,chief keef
1753,20905,tink
1754,20933,mark lanegan
1755,20923,briana marela
1756,20705,zachary cale
1757,20747,pavement
1758,20871,elysia crampton
1759,20927,aye nako
1760,20918,teen daze
1761,20686,azekel
1762,20935,dr. dre
1763,20896,dej loaf
1764,20908,lindi ortega
1765,20894,gangrene
1766,20936,blondes
1767,20955,lil b
1768,20955,chance the rapper
1769,20767,lizzy mercier descloux
1770,20895,heathered pearls
1771,20907,team sleep
1772,20883,jessie jones
1773,20866,chelsea wolfe
1774,20839,laraaji
1775,20906,eleventh dream day
1776,20852,hatchback
1777,20919,chris crack
1778,20902,robyn
1779,20902,la bagatelle magique
1780,20904,krallice
1781,20867,night beds
1782,20886,joe plummer
1783,20868,donnacha costello
1784,20901,warren g
1785,20819,jill scott
1786,20884,dj mustard
1787,20740,slim twig
1788,20853,michael stasis
1789,20862,mac demarco
1790,20781,la luz
1791,20863,grave babies
1792,20882,trae tha truth
1793,20788,deiphago
1794,20861,health
1795,20830,omar souleyman
1796,20864,pearl charles
1797,20842,ultimate painting
1798,20793,mike cooper
1799,20843,migos
1800,20701,the coneheads
1801,20777,various artists
1802,20804,deaf wish
1803,20716,bert jansch
1804,20835,teenage time killers
1805,20807,gunplay
1806,20848,jessy lanza
1807,20849,mark barrott
1808,20860,florian kupfer
1809,20847,albert hammond jr.
1810,20900,william basinski
1811,20802,alessandro cortini
1812,20814,r. andrew lee
1813,20836,sweet cobra
1814,20668,led zeppelin
1815,20797,julio bashmore
1816,20855,lianne la havas
1817,20850,adult mom
1818,20820,ricked wicky
1819,20702,titus andronicus
1820,20846,public enemy
1821,20714,lamb of god
1822,20827,illfightyou
1823,20832,dj roc
1824,20816,miles davis
1825,20824,ms mr
1826,20765,gwenno
1827,20738,earthly
1828,20821,watkins family hour
1829,20838,wilco
1830,20817,kool keith
1831,20817,l'orange
1832,20757,cfcf
1833,20811,mario diaz de leon
1834,20822,j fernandez
1835,20810,future
1836,20724,locrian
1837,20805,tearjerker
1838,20801,spraynard
1839,20806,strange wilds
1840,20812,sly and the family stone
1841,20766,mas ysa
1842,20813,ashley monroe
1843,20794,white reaper
1844,20792,snooty garbagemen
1845,20799,wavves x cloud nothings
1846,20818,ducktails
1847,20800,fox millions duo
1848,20798,bad bad hats
1849,20809,sassyblack
1850,20749,ratatat
1851,20831,years & years
1852,20776,suzanne kraft
1853,20756,seven davis jr.
1854,20745,ty money
1855,20721,the chemical brothers
1856,20667,flying saucer attack
1857,20697,ben bridwell
1858,20697,iron & wine
1859,20826,container
1860,20775,self defense family
1861,20648,jason isbell
1862,20774,the alchemist
1863,20718,nap eyes
1864,20795,quelle chris
1865,20808,nadastrom
1866,20578,tame impala
1867,20786,veruca salt
1868,20787,karin krog
1869,20772,chester watson
1870,20736,negative scanner
1871,20743,dj rashad
1872,20770,sleaford mods
1873,20653,peacers
1874,20712,envy
1875,20754,duke ellington
1876,20753,various artists
1877,20796,lil wayne
1878,20783,the internet
1879,20761,the velvet teen
1880,20735,creepoid
1881,20791,nicolas jaar
1882,20779,the tough alliance
1883,20762,statik selektah
1884,20751,beatking
1885,20707,flesh world
1886,20722,ghostface killah & adrian younge
1887,20782,rp boo
1888,20731,ecstatic vision
1889,20773,ezra furman
1890,20755,lee bannon
1891,20729,four tet
1892,20778,meek mill
1893,20752,matrixxman
1894,20742,heather woods broderick
1895,20710,active child
1896,20728,miguel
1897,20769,lone
1898,20734,class actress
1899,20780,tyga
1900,20692,failure
1901,20643,neil young
1902,20709,the orb
1903,20680,wolf alice
1904,20768,boogie
1905,20750,lucki eck$
1906,20719,vince staples
1907,20647,bilal
1908,20733,london o'connor
1909,20723,kronos quartet
1910,20608,mutoid man
1911,20760,thundercat
1912,20690,main attrakionz
1913,20741,blawan
1914,20443,everything everything
1915,20689,the armed
1916,20726,refused
1917,20484,bully
1918,20574,pete rock
1919,20660,smokey
1920,20652,dave douglas
1921,20725,leon bridges
1922,20679,kacey musgraves
1923,20682,richard thompson
1924,20688,mewithoutyou
1925,20715,t. hardy morris
1926,20511,the national
1927,20687,son lux
1928,20717,nate ruess
1929,20711,sorority noise
1930,20662,bomba estreo
1931,20720,desaparecidos
1932,20748,"s. araw ""trio"" xi"
1933,20646,hunee
1934,20678,flo morrissey
1935,20685,katie dey
1936,20483,the rolling stones
1937,20671,nils frahm
1938,20666,tenement
1939,20695,jaakko eino kalevi
1940,20632,meg baird
1941,20703,giorgio moroder
1942,20694,todd terje
1943,20699,false
1944,20573,robert glasper trio
1945,20698,evan caminiti
1946,20607,fucked up
1947,20696,various artists
1948,20623,nick diamonds
1949,20676,klsch
1950,20730,namie amuro
1951,20677,dj koze
1952,20651,high on fire
1953,20673,no joy
1954,20601,vattnet viskar
1955,20700,princess chelsea
1956,20675,hudson mohawke
1957,20552,ken mode
1958,20645,mates of state
1959,20644,sarah cracknell
1960,20642,helm
1961,20665,ffs
1962,20650,galcher lustwerk
1963,20670,boosie badazz
1964,20625,surgeon
1965,20641,ryn weaver
1966,20576,sharon van etten
1967,20683,heartless bastards
1968,20674,moritz von oswald trio
1969,20577,pins
1970,20672,bruce brubaker
1971,20693,sun kil moon
1972,20606,faith no more
1973,20599,institute
1974,20669,jason derulo
1975,20291,sweet john bloom
1976,20638,jenny hval
1977,20520,muse
1978,20631,sightings
1979,20655,insect ark
1980,20654,uniform
1981,20568,arthur russell
1982,20639,the fall
1983,20640,stellar om source
1984,20600,prinzhorn dance school
1985,20637,nicolay
1986,20664,donnie trumpet & the social experiment
1987,20465,girlpool
1988,20598,goatsnake
